;duration;gross;budget;imdb_score;movie_facebook_likes;color;content_rating;country;language
3163;106.0;14479776.0;10000000;7.0;20000;Color;PG-13;USA;English
3164;100.0;9801782.0;10000000;6.3;0;Color;R;USA;English
3165;89.0;8070311.0;10000000;5.3;0;Color;PG;USA;English
3167;95.0;8460995.0;10000000;5.5;0;Color;R;USA;English
3168;97.0;8111360.0;10000000;7.4;0;Color;R;UK;English
3169;94.0;8828771.0;6000000;4.3;25000;Color;R;USA;English
3170;103.0;67631157.0;100000000;6.0;25000;Color;PG-13;USA;English
3171;95.0;7563670.0;10000000;5.2;518;Color;PG-13;USA;English
3172;101.0;6619173.0;10000000;6.7;25000;BlackandWhite;R;USA;English
3175;101.0;6712241.0;7500000;8.6;35000;BlackandWhite;R;USA;English
3176;82.0;6842058.0;10000000;6.1;14000;Color;R;USA;English
3177;74.0;6491350.0;10000000;5.8;49;Color;PG;USA;English
3178;130.0;9473382.0;10000000;7.7;0;Color;R;Canada;French
3179;112.0;6197866.0;10000000;8.0;0;Color;G;France;English
3180;96.0;6044618.0;10000000;5.6;398;Color;R;USA;English
3181;89.0;7764027.0;10000000;6.7;0;Color;R;USA;English
3184;121.0;21569041.0;9000000;6.6;0;Color;PG-13;USA;English
3185;85.0;4356743.0;16000000;4.1;0;Color;PG;USA;English
3186;120.0;5484375.0;10000000;7.3;0;Color;PG-13;USA;English
3188;83.0;4244155.0;10000000;6.5;0;Color;R;USA;English
3189;120.0;5004648.0;10000000;7.0;0;Color;R;Italy;Italian
3190;111.0;3333823.0;10000000;5.5;0;Color;PG-13;USA;English
3191;100.0;3275585.0;11500000;6.6;561;Color;R;UK;English
3192;89.0;3193102.0;9000000;7.1;944;Color;R;USA;English
3193;115.0;54557348.0;6500000;7.9;18000;Color;R;Germany;English
3194;135.0;3041803.0;10000000;7.1;345;Color;PG;UK;English
3195;92.0;3060858.0;10000000;5.6;208;Color;R;USA;English
3196;120.0;1055654.0;10000000;7.3;0;Color;PG-13;Germany;English
3197;97.0;2331318.0;10000000;3.3;0;Color;R;USA;English
3198;135.0;2185266.0;10000000;6.5;1000;Color;R;USA;English
3199;93.0;26583369.0;10000000;4.8;10000;Color;PG-13;USA;English
3200;118.0;800000.0;14000000;5.2;106;Color;PG;USA;English
3201;97.0;7574066.0;10000000;6.3;0;Color;R;USA;English
3202;98.0;1754319.0;10000000;7.2;0;Color;PG-13;USA;English
3203;98.0;1641788.0;8000000;6.8;0;Color;R;Canada;English
3204;101.0;1631839.0;10000000;5.7;242;Color;R;USA;English
3205;132.0;1309849.0;10000000;7.2;0;Color;PG;UK;English
3206;106.0;1939441.0;10000000;6.9;20000;Color;R;USA;English
3209;87.0;1276984.0;10000000;6.2;795;Color;R;France;English
3210;98.0;1987762.0;11000000;6.7;12000;Color;R;USA;English
3211;96.0;1474508.0;5000000;6.5;0;Color;R;USA;English
3212;104.0;1011054.0;10000000;7.2;0;Color;R;Canada;English
3213;93.0;900926.0;10000000;5.3;319;Color;R;USA;English
3214;95.0;866778.0;10000000;6.7;0;Color;PG-13;HongKong;English
3216;89.0;598645.0;10000000;3.6;725;Color;R;UK;English
3217;107.0;578527.0;10000000;5.7;883;Color;R;USA;English
3218;85.0;488872.0;10000000;7.3;0;BlackandWhite;PG;HongKong;Cantonese
3219;93.0;365734.0;10000000;5.0;952;Color;NotRated;USA;English
3221;103.0;3093491.0;5000000;6.6;5000;Color;R;USA;English
3224;111.0;228524.0;4000000;7.3;345;Color;R;USA;English
3225;86.0;226792.0;10000000;6.2;117;Color;R;UK;English
3227;90.0;136432.0;5000000;6.6;0;Color;R;UK;English
3228;82.0;131617.0;10000000;6.3;661;Color;R;USA;English
3230;83.0;126247.0;6200000;3.3;321;Color;PG;USA;English
3234;86.0;15447.0;10000000;3.5;89;Color;R;USA;English
3235;91.0;19348.0;10000000;5.5;370;Color;PG-13;USA;English
3236;90.0;100503.0;8000000;5.9;1000;Color;R;USA;English
3237;90.0;92900.0;5000000;4.7;546;Color;PG-13;USA;English
3241;93.0;5561.0;10000000;3.9;160;Color;PG-13;USA;English
3242;104.0;3607.0;10000000;6.1;0;Color;R;Spain;English
3244;85.0;70527.0;6500000;6.7;376;Color;R;USA;English
3255;135.0;128486.0;10000000;7.3;0;Color;R;SouthKorea;Korean
3259;144.0;2483955.0;9600000;6.7;957;Color;R;USA;English
3260;98.0;57176582.0;9500000;6.1;0;Color;R;USA;English
3262;117.0;43100000.0;9500000;6.9;0;Color;Approved;UK;English
3264;127.0;225377.0;8900000;7.9;33000;Color;PG-13;France;French
3265;98.0;14114488.0;10500000;4.5;616;Color;PG-13;USA;English
3267;197.0;46300000.0;9400000;7.6;0;Color;Approved;USA;English
3271;104.0;2600000.0;6000000;7.5;0;Color;R;UK;English
3274;130.0;3029870.0;7400000;7.1;50000;Color;R;Denmark;English
3276;176.0;3047539.0;7217600;6.9;12000;Color;NotRated;India;Hindi
3277;116.0;78900000.0;11000000;8.5;23000;Color;R;UK;English
3278;88.0;30859000.0;83532;7.5;0;Color;R;USA;English
3279;106.0;3571735.0;10000000;6.6;0;Color;R;USA;English
3280;181.0;50000000.0;9000000;8.0;0;Color;G;USA;English
3281;130.0;63600000.0;9000000;7.0;0;Color;Approved;UK;English
3284;123.0;36049108.0;9000000;6.8;0;Color;R;USA;English
3285;120.0;34074895.0;9000000;6.7;0;Color;R;USA;English
3286;87.0;33244684.0;9000000;6.5;0;Color;R;USA;English
3287;123.0;24530513.0;9000000;8.0;0;Color;PG-13;USA;English
3288;103.0;71519230.0;9000000;6.5;15000;Color;R;USA;English
3289;91.0;20035310.0;9000000;4.9;580;Color;PG-13;USA;English
3290;88.0;18225165.0;9000000;7.1;0;Color;R;USA;English
3291;126.0;17804273.0;20000000;7.0;1000;Color;R;USA;English
3292;120.0;16938179.0;8000000;7.0;0;Color;R;USA;English
3294;94.0;16235293.0;9000000;4.5;0;Color;R;USA;English
3296;137.0;10161099.0;9000000;7.7;0;Color;PG-13;UK;English
3299;119.0;6047856.0;8500000;6.7;1000;Color;R;USA;English
3300;99.0;4681503.0;9000000;7.0;838;Color;R;USA;English
3301;79.0;4350774.0;8000000;6.5;0;Color;PG-13;USA;English
3305;95.0;2955039.0;9000000;6.2;313;Color;PG-13;USA;English
3306;103.0;1530535.0;9000000;5.7;215;Color;R;USA;English
3307;92.0;4881867.0;9000000;6.4;1000;Color;R;USA;English
3310;84.0;11860839.0;9000000;5.4;0;Color;PG;USA;English
3311;300.0;454255.0;400000000;6.6;124;Color;R;Thailand;Thai
3312;120.0;349618.0;9000000;6.1;375;Color;R;Italy;English
3314;121.0;112935.0;9000000;7.6;484;Color;R;UK;English
3315;97.0;883887.0;9000000;6.2;0;Color;PG;USA;English
3316;86.0;13751.0;11400000;6.6;135;Color;PG;Australia;English
3318;45.0;145109.0;45000000;7.3;0;Color;NotRated;Denmark;Danish
3319;97.0;1046166.0;9000000;4.2;128;Color;PG-13;Germany;English
3323;93.0;174635000.0;8800000;6.5;0;Color;PG-13;Australia;English
3328;84.0;14373825.0;8600000;6.5;0;Color;R;USA;English
3330;96.0;162.0;9000000;5.7;0;Color;R;Thailand;English
3332;112.0;39462438.0;7000000;7.3;0;Color;R;USA;English
3333;125.0;29200000.0;8500000;6.9;1000;Color;R;USA;English
3334;96.0;21564616.0;8500000;5.0;0;Color;PG-13;USA;English
3337;103.0;14879556.0;8000000;7.3;0;Color;R;USA;English
3339;101.0;34017854.0;8500000;6.5;8000;Color;PG-13;USA;English
3340;104.0;4273372.0;22000000;2.1;0;Color;PG-13;USA;English
3343;119.0;4440055.0;8500000;7.0;0;Color;PG;UK;English
3344;128.0;4018695.0;12000000;8.0;27000;Color;PG-13;India;Hindi
3345;107.0;80000000.0;8200000;6.5;0;Color;PG;USA;English
3347;126.0;1997807.0;8000000;7.1;196;Color;R;USA;English
3351;126.0;90800000.0;8000000;7.2;0;Color;PG;USA;English
3353;150.0;140244.0;8500000;6.7;8000;Color;R;USA;English
3355;178.0;107930000.0;8000000;8.9;45000;Color;R;USA;English
3357;117.0;32279955.0;8500000;7.9;65000;Color;R;USA;English
3358;119.0;4992159.0;8550000;5.6;713;Color;R;USA;English
3359;174.0;163214286.0;8200000;8.0;15000;Color;G;USA;English
3360;111.0;69800000.0;8000000;6.2;0;Color;PG;USA;English
3361;101.0;59889948.0;8000000;7.9;15000;Color;R;USA;English
3362;89.0;52287414.0;8000000;8.1;24000;Color;R;USA;English
3363;113.0;45063889.0;8000000;7.6;11000;Color;R;UK;English
3364;95.0;40066497.0;8000000;3.5;0;Color;PG-13;USA;English
3365;112.0;36500000.0;8000000;7.6;0;Color;PG;USA;English
3366;109.0;27362712.0;8000000;6.5;0;Color;PG-13;USA;English
3367;108.0;34746109.0;8000000;5.6;559;Color;R;USA;English
3368;100.0;34963967.0;8000000;7.7;40000;Color;R;USA;English
3369;90.0;25926543.0;8000000;5.2;0;Color;PG-13;USA;English
3371;94.0;26049082.0;8000000;6.1;0;Color;R;USA;English
3374;111.0;22551000.0;8000000;7.4;0;Color;PG-13;UK;English
3375;142.0;22800000.0;7000000;6.8;0;Color;M;UK;English
3377;107.0;18090181.0;8000000;6.4;0;Color;R;USA;English
3378;91.0;17843379.0;8000000;5.7;0;Color;PG-13;USA;English
3380;82.0;17278980.0;8000000;6.7;0;Color;R;USA;English
3381;97.0;16699684.0;8000000;5.6;0;Color;PG;USA;English
3382;128.0;50815288.0;50000000;7.0;0;Color;R;USA;English
3383;102.0;15047419.0;7000000;7.6;18000;Color;R;USA;English
3384;93.0;14015786.0;5000000;6.5;938;Color;R;USA;English
3386;138.0;10269307.0;8000000;6.3;0;Color;R;USA;English
3388;93.0;17536788.0;8000000;7.1;12000;Color;PG-13;USA;English
3389;92.0;58401464.0;8000000;7.1;19000;Color;PG-13;USA;English
3391;92.0;8279017.0;8000000;6.9;0;BlackandWhite;R;UK;English
3392;104.0;10106233.0;8000000;5.4;0;Color;PG;USA;English
3394;89.0;4692814.0;8000000;5.1;77;Color;PG-13;USA;English
3395;92.0;5018450.0;8000000;5.3;859;Color;R;USA;English
3398;90.0;3442820.0;8000000;7.3;0;Color;R;USA;English
3399;129.0;3205244.0;10000000;7.3;0;Color;PG-13;UK;English
3400;111.0;3076425.0;8000000;7.1;0;Color;R;France;French
3401;79.0;2275557.0;8000000;6.0;0;Color;R;USA;English
3402;104.0;1789892.0;8000000;6.6;515;Color;R;Germany;English
3403;101.0;6350058.0;8000000;7.2;20000;Color;PG-13;USA;English
3404;113.0;1094798.0;7200000;7.2;0;Color;R;UK;English
3405;92.0;1071240.0;8000000;6.9;429;Color;PG-13;UK;English
3406;106.0;532190.0;8000000;6.8;0;Color;PG-13;USA;English
3408;75.0;686383.0;6500000;7.7;11000;Color;NotRated;France;English
3409;104.0;16168741.0;8000000;7.4;43000;Color;R;USA;English
3410;108.0;568695.0;8000000;6.5;412;Color;R;USA;English
3411;99.0;398420.0;8000000;6.4;226;Color;R;USA;English
3413;109.0;336456.0;8000000;5.6;494;Color;R;USA;English
3415;93.0;298110.0;8000000;6.8;0;BlackandWhite;R;Canada;English
3416;99.0;127144.0;8000000;5.5;143;Color;PG-13;USA;English
3417;98.0;117190.0;8000000;6.9;0;Color;PG-13;UK;English
3418;95.0;108662.0;8000000;6.0;3000;Color;R;USA;English
3420;107.0;53481.0;8000000;6.4;294;Color;R;USA;English
3421;102.0;23106.0;50000000;6.6;532;Color;Unrated;Italy;English
3428;90.0;671240.0;7900000;6.9;0;Color;R;UK;English
3432;90.0;882290.0;10000000;6.5;999;Color;R;Australia;English
3434;99.0;106593296.0;7500000;7.4;3000;Color;PG;USA;English
3435;115.0;43490057.0;7500000;6.9;508;Color;R;USA;English
3436;89.0;32333860.0;7500000;6.7;0;Color;R;HongKong;Cantonese
3438;92.0;24792061.0;6500000;7.6;0;Color;R;USA;English
3439;94.0;17544812.0;10000000;5.4;0;Color;R;USA;English
3440;100.0;12574715.0;4500000;7.3;12000;Color;PG-13;UK;English
3442;109.0;5100000.0;7500000;6.0;345;Color;R;UK;English
3443;105.0;10460089.0;7500000;7.2;1000;Color;R;USA;English
3444;102.0;4239767.0;7500000;6.0;0;Color;R;Canada;English
3445;97.0;4131640.0;7500000;3.1;140;Color;PG-13;USA;English
3447;92.0;10814185.0;8000000;6.2;0;Color;R;USA;English
3450;93.0;197148.0;7500000;6.3;0;Color;R;UK;English
3452;115.0;54557348.0;6500000;7.9;18000;Color;R;Germany;English
3453;113.0;3014541.0;8000000;6.7;0;Color;R;UK;English
3456;89.0;4443403.0;7300000;8.0;14000;Color;PG-13;France;French
3459;118.0;1330827.0;7000000;7.0;0;Color;R;France;English
3460;97.0;1818681.0;7300000;7.2;0;Color;R;UK;English
3461;156.0;336530303.0;258000000;6.2;0;Color;PG-13;USA;English
3462;100.0;12610552.0;7500000;3.5;129;Color;PG-13;USA;English
3463;96.0;143492840.0;7500000;7.5;10000;Color;PG-13;USA;English
3465;120.0;43800000.0;7200000;6.7;0;Color;GP;UK;English
3466;175.0;134821952.0;6000000;9.2;43000;Color;R;USA;English
3467;95.0;94900000.0;4000000;6.1;0;Color;R;USA;English
3468;95.0;32391374.0;7500000;7.7;40000;Color;PG-13;USA;English
3469;121.0;40158000.0;7000000;7.6;0;Color;R;NewZealand;English
3470;110.0;113709992.0;7000000;6.1;54000;Color;R;USA;English
3471;96.0;32131483.0;11000000;4.9;2000;Color;PG-13;USA;English
3472;121.0;35400000.0;7000000;6.8;0;Color;PG;UK;English
3473;95.0;34099640.0;5000000;7.0;0;Color;PG;USA;English
3475;112.0;37295394.0;6600000;5.7;0;Color;PG-13;USA;English
3476;143.0;144812796.0;105000000;7.3;115000;Color;PG-13;Australia;English
3477;93.0;31501218.0;7500000;7.5;0;BlackandWhite;PG;USA;English
3478;110.0;28747570.0;7000000;7.4;0;Color;R;Canada;English
3479;104.0;25625110.0;7000000;7.2;0;Color;R;USA;English
3480;115.0;403932.0;20000000;6.5;141;Color;R;UK;English
3482;119.0;25000000.0;9000000;6.8;0;Color;PG;USA;English
3483;125.0;21000000.0;13000000;6.8;2000;Color;PG;UK;English
3484;96.0;20257000.0;7000000;5.2;978;Color;R;USA;English
3485;100.0;26005908.0;3500000;7.2;10000;Color;R;UK;English
3487;89.0;15818967.0;7000000;4.0;0;Color;R;USA;English
3488;92.0;14891000.0;7000000;6.8;824;Color;R;USA;English
3489;109.0;16901126.0;7000000;6.9;0;Color;R;USA;English
3491;103.0;17474107.0;7000000;7.3;23000;Color;R;USA;English
3492;95.0;14003141.0;7000000;6.1;375;Color;R;USA;English
3493;143.0;304360277.0;200000000;7.8;80000;Color;PG-13;UK;English
3494;105.0;12583510.0;7000000;6.0;0;BlackandWhite;R;USA;English
3496;106.0;9190525.0;7000000;7.0;10000;Color;R;USA;English
3497;100.0;9176553.0;7500000;7.1;0;Color;PG-13;USA;English
3498;103.0;9094451.0;7000000;6.2;0;Color;R;USA;English
3500;99.0;9166863.0;7000000;7.6;16000;Color;R;USA;English
3501;164.0;8373585.0;7000000;7.6;0;Color;R;USA;English
3502;96.0;7292175.0;7000000;6.4;0;Color;R;USA;English
3503;122.0;6601079.0;7000000;6.2;0;Color;PG-13;UK;English
3504;94.0;6165429.0;6000000;7.5;0;Color;PG;Australia;Aboriginal
3505;93.0;5694308.0;7000000;2.0;446;Color;PG-13;USA;English
3506;96.0;5430822.0;7000000;6.2;0;Color;R;UK;English
3508;113.0;4720371.0;7000000;6.5;650;Color;PG;USA;English
3511;99.0;2344847.0;7000000;6.8;0;Color;R;USA;English
3512;91.0;7455447.0;7000000;6.3;0;Color;R;USA;English
3513;100.0;2148212.0;7000000;6.3;157;Color;PG;USA;English
3514;105.0;2062066.0;7000000;6.6;357;Color;R;USA;English
3515;99.0;1654367.0;7000000;6.4;3000;Color;R;USA;English
3516;112.0;1738692.0;7000000;7.5;38000;Color;R;UK;English
3518;99.0;1889522.0;7000000;6.5;797;Color;G;USA;English
3520;125.0;1110286.0;4825000;7.2;0;Color;R;USA;English
3521;107.0;1000000.0;9000000;6.3;122;Color;PG;UK;English
3522;107.0;700000.0;50000000;7.0;0;Color;R;France;French
3523;97.0;1768416.0;7000000;6.3;0;Color;R;USA;English
3525;95.0;306715.0;10000000;2.3;724;Color;PG-13;USA;English
3526;106.0;382946.0;7000000;7.1;19000;Color;R;USA;English
3529;96.0;196067.0;7000000;6.7;97;Color;R;UK;English
3530;103.0;532988.0;7000000;6.5;0;Color;PG-13;USA;English
3531;108.0;453079.0;7000000;5.9;916;Color;R;USA;English
3533;118.0;46451.0;7000000;6.0;694;Color;R;USA;English
3534;97.0;233103.0;7000000;6.9;311;Color;R;UK;English
3540;115.0;41400000.0;6900000;7.3;0;Color;R;USA;English
3542;102.0;7993039.0;6900000;7.7;10000;Color;R;USA;English
3547;108.0;49526.0;6800000;7.0;1000;Color;R;USA;English
3548;101.0;10696.0;6800000;6.4;413;Color;R;USA;English
3549;101.0;31607598.0;6900000;5.6;10000;Color;PG-13;Canada;English
3550;139.0;6857096.0;6800000;8.2;37000;Color;R;Canada;French
3551;125.0;223878.0;5000000;6.5;282;Color;R;Italy;Italian
3553;115.0;8060.0;4000000;8.1;11000;Color;R;Brazil;Portuguese
3554;99.0;84263837.0;6500000;5.4;45000;Color;R;USA;English
3555;88.0;110029.0;6500000;6.3;479;Color;PG-13;Australia;English
3556;112.0;57504069.0;6000000;7.8;0;Color;R;USA;English
3557;108.0;54215416.0;6500000;6.8;0;Color;PG-13;USA;English
3559;104.0;31899000.0;6500000;7.1;0;Color;X;USA;English
3560;108.0;24103594.0;6500000;6.2;391;Color;PG;USA;English
3561;102.0;16842303.0;6500000;7.3;0;Color;R;USA;English
3562;88.0;13367101.0;6500000;5.9;515;Color;R;USA;English
3564;91.0;10149779.0;6500000;3.6;342;Color;PG-13;USA;English
3565;141.0;6173485.0;7000000;7.7;802;Color;R;Germany;English
3566;101.0;4000304.0;6500000;7.3;23000;Color;NC-17;UK;English
3567;105.0;2338695.0;4000000;7.4;0;Color;R;UK;English
3568;100.0;2024854.0;6500000;6.6;19;Color;PG-13;USA;English
3569;116.0;2268296.0;6500000;6.9;12000;Color;PG-13;UK;English
3570;97.0;1029017.0;6500000;6.8;1000;Color;R;USA;English
3572;105.0;66637.0;6500000;7.2;0;Color;R;USA;English
3574;122.0;871577.0;4500000;7.7;13000;BlackandWhite;R;UK;English
3575;107.0;38400000.0;6500000;8.1;13000;Color;R;UK;English
3576;121.0;4063859.0;4800000;7.7;11000;BlackandWhite;R;Germany;German
3577;98.0;449558.0;10000000;7.6;0;Color;R;UK;English
3580;123.0;2122561.0;6000000;7.2;0;Color;R;USA;English
3581;110.0;181360000.0;6000000;7.2;13000;Color;PG-13;USA;English
3582;120.0;137963328.0;6000000;8.1;9000;Color;R;UK;English
3583;122.0;119078393.0;6000000;7.5;0;Color;R;USA;English
3584;110.0;102308900.0;6000000;8.1;0;Color;M;USA;English
3585;139.0;102300000.0;6000000;7.8;0;Color;Approved;USA;English
3586;124.0;54800000.0;6000000;7.8;0;Color;R;USA;English
3587;120.0;24004159.0;110000000;5.8;0;Color;PG;USA;English
3588;152.0;43650000.0;6000000;7.6;0;Color;Unrated;USA;English
3589;98.0;39800000.0;6000000;7.4;0;Color;R;USA;English
3590;106.0;27457409.0;6000000;6.3;478;Color;R;USA;English
3591;106.0;25047631.0;6000000;6.9;990;Color;R;USA;English
3592;106.0;23272306.0;6000000;8.6;28000;Color;R;USA;English
3593;89.0;22168359.0;8000000;5.1;1000;BlackandWhite;X;USA;English
3594;94.0;21005329.0;6000000;6.4;0;Color;R;Germany;English
3595;109.0;26236603.0;6000000;7.9;10000;Color;R;USA;English
3596;144.0;20400000.0;8000000;6.9;403;Color;Unrated;USA;English
3597;90.0;18621249.0;6000000;7.5;0;Color;PG-13;USA;English
3598;106.0;25244700.0;6000000;7.2;0;Color;R;UK;English
3599;121.0;14545844.0;6500000;5.8;624;Color;R;USA;English
3600;89.0;13235267.0;6000000;2.9;256;Color;PG;USA;English
3603;104.0;12793213.0;6000000;6.2;0;Color;R;USA;English
3605;99.0;11883495.0;9000000;6.8;0;Color;R;UK;English
3606;98.0;11797927.0;6000000;6.1;985;Color;R;USA;English
3607;121.0;17605861.0;6000000;7.7;0;Color;R;UK;English
3608;96.0;11642254.0;3000000;5.2;926;Color;X;USA;English
3609;99.0;9203192.0;5000000;6.8;15000;Color;PG-13;USA;English
3611;122.0;8596914.0;6000000;7.0;0;Color;R;USA;English
3612;101.0;6851636.0;6000000;5.9;0;Color;R;USA;English
3613;102.0;11434867.0;6000000;7.1;21000;Color;PG-13;USA;English
3614;84.0;5895238.0;6000000;5.5;9000;Color;R;USA;Spanish
3615;104.0;6670712.0;6000000;7.4;0;Color;PG-13;USA;English
3616;96.0;5359774.0;6000000;7.3;17000;Color;R;Ireland;English
3617;94.0;4693919.0;6500000;4.6;422;Color;R;USA;English
3618;90.0;4859475.0;6000000;7.2;0;Color;R;USA;English
3620;90.0;4542775.0;6000000;5.1;985;Color;R;USA;English
3621;106.0;3588432.0;6000000;6.7;0;Color;R;USA;English
3622;96.0;4394936.0;6000000;5.3;901;Color;PG-13;Germany;English
3624;95.0;3029081.0;6000000;7.8;0;Color;R;USA;English
3625;99.0;3273588.0;6000000;6.7;0;Color;PG-13;USA;English
3627;99.0;2207975.0;6000000;7.2;0;Color;PG-13;USA;English
3628;95.0;2025238.0;6000000;5.8;289;Color;R;USA;English
3631;99.0;2077046.0;6000000;7.0;0;Color;R;USA;English
3634;107.0;869325.0;6000000;3.8;125;Color;PG-13;USA;English
3635;90.0;399611.0;6000000;5.7;0;Color;PG;USA;English
3637;96.0;115862.0;6000000;6.7;0;Color;R;USA;English
3639;97.0;117560.0;6000000;6.2;224;Color;R;USA;English
3640;107.0;54606.0;6000000;6.2;30;Color;PG-13;UK;English
3642;85.0;36497.0;6000000;4.7;850;Color;R;USA;English
3647;95.0;65804.0;12000000;6.3;0;Color;R;USA;English
3652;111.0;3895664.0;5300000;7.3;0;Color;R;France;French
3654;115.0;31874869.0;50000000;6.1;0;Color;R;USA;English
3655;103.0;542860.0;4000000;7.1;0;Color;R;Netherlands;Dutch
3659;111.0;11905519.0;200000000;7.1;0;Color;R;Thailand;Thai
3662;112.0;32541719.0;3500159;6.7;0;Color;PG-13;UK;English
3663;141.0;3064356.0;5600000;6.9;160;Color;PG-13;USA;English
3664;95.0;7009668.0;5600000;2.1;244;Color;PG-13;USA;English
3666;85.0;27024.0;5600000;6.6;4000;Color;R;Spain;Spanish
3668;129.0;159600000.0;5500000;8.3;0;Color;PG;USA;English
3669;125.0;58800000.0;5500000;7.2;0;Color;PG;UK;English
3670;116.0;50382128.0;5500000;5.6;0;Color;PG-13;USA;English
3671;105.0;35811509.0;5500000;7.7;0;Color;PG-13;Australia;English
3672;90.0;24475193.0;3000000;6.6;33000;Color;R;USA;English
3674;111.0;6200756.0;7000000;7.4;5000;Color;R;USA;English
3675;91.0;1292119.0;5500000;7.1;0;Color;R;UK;English
3677;97.0;3629758.0;5500000;7.9;0;Color;PG-13;France;French
3678;92.0;6239558.0;5000000;6.7;352;Color;R;Canada;English
3679;104.0;1056102.0;5000000;6.6;1000;Color;R;USA;English
3680;120.0;27545445.0;6500000;7.9;0;Color;R;USA;English
3681;99.0;56007.0;5500000;4.9;113;Color;R;USA;English
3682;93.0;611709.0;3850000;7.2;0;Color;NotRated;Finland;French
3684;99.0;22770.0;5500000;6.1;543;Color;Unrated;Japan;Japanese
3687;96.0;27445.0;9000000;5.3;1000;Color;R;USA;English
3688;96.0;766487.0;5250000;5.0;915;Color;R;USA;English
3690;100.0;1196752.0;30300000;7.6;23000;Color;R;Norway;Norwegian
3692;98.0;795126.0;6000000;7.6;989;Color;PG-13;Canada;English
3696;106.0;83574831.0;5000000;6.6;35000;Color;PG-13;USA;English
3697;95.0;87025093.0;4000000;6.6;0;Color;R;USA;English
3698;104.0;71897215.0;15000000;7.3;33000;Color;PG-13;USA;English
3699;87.0;64267897.0;5000000;6.6;0;Color;R;USA;English
3700;81.0;56536016.0;4900000;6.9;0;Color;PG-13;USA;English
3701;94.0;104007828.0;5000000;5.8;24000;Color;R;USA;English
3702;89.0;50820940.0;5000000;4.4;18000;Color;PG-13;USA;English
3703;88.0;44793200.0;4500000;6.6;0;Color;X;USA;English
3704;108.0;43771291.0;5000000;7.1;15000;Color;R;USA;English
3705;115.0;44456509.0;5000000;7.6;14000;Color;PG-13;Mexico;Spanish
3706;96.0;53884821.0;5000000;4.6;26000;Color;R;USA;English
3707;135.0;36000000.0;5000000;6.8;0;Color;Unrated;USA;English
3709;93.0;34872293.0;8500000;4.9;963;Color;R;USA;English
3710;109.0;34468224.0;4500000;7.3;0;Color;R;USA;English
3712;101.0;32453345.0;5000000;5.0;10000;Color;R;USA;English
3714;117.0;27296514.0;5000000;8.0;65000;Color;R;USA;English
3715;83.0;25799043.0;3300000;5.2;0;Color;PG-13;USA;English
3716;113.0;25530884.0;9000000;8.5;40000;BlackandWhite;R;USA;English
3717;104.0;27689474.0;5000000;6.5;23000;Color;R;USA;English
3718;97.0;24138847.0;5000000;7.4;0;BlackandWhite;R;USA;English
3719;110.0;21994911.0;5000000;7.7;0;Color;R;UK;English
3720;103.0;21501098.0;5000000;7.4;22000;Color;PG-13;USA;English
3721;94.0;19281235.0;5000000;5.1;232;Color;R;USA;English
3723;77.0;19421271.0;5000000;5.0;122;Color;G;USA;English
3724;134.0;20733485.0;5000000;7.2;1000;Color;PG-13;USA;English
3726;90.0;24809547.0;5000000;6.4;11000;Color;R;USA;English
3728;104.0;23031390.0;4500000;5.6;575;Color;R;USA;English
3729;95.0;16017403.0;5000000;6.2;0;Color;R;USA;English
3730;93.0;21197315.0;5000000;6.1;14000;Color;R;USA;English
3731;106.0;17382982.0;5000000;5.2;0;Color;R;USA;Spanish
3732;109.0;14821531.0;6000000;7.3;599;Color;R;USA;English
3733;101.0;18656400.0;5000000;7.5;45000;Color;PG-13;USA;English
3736;100.0;14343976.0;5000000;4.5;1000;Color;R;USA;English
3737;95.0;241437427.0;5000000;6.6;5000;Color;PG;USA;English
3738;94.0;14123773.0;5000000;5.3;25000;Color;R;USA;English
3739;93.0;15126948.0;5000000;4.9;0;Color;R;USA;English
3740;106.0;13622333.0;2000000;7.7;0;Color;R;Mexico;Spanish
3741;99.0;13464388.0;4000000;8.0;19000;Color;R;UK;English
3742;82.0;13350177.0;5000000;3.8;562;Color;PG-13;USA;English
3743;135.0;13269963.0;5000000;7.6;0;Color;R;USA;English
3744;88.0;17768000.0;5000000;5.9;0;Color;R;USA;English
3745;89.0;12947763.0;5000000;6.2;0;Color;R;USA;English
3746;110.0;14100000.0;5000000;7.2;0;Color;R;USA;English
3747;107.0;12200000.0;5000000;6.3;0;Color;PG;USA;English
3748;86.0;17683670.0;5000000;5.2;0;Color;PG-13;USA;English
3749;91.0;12055108.0;8000000;6.9;0;Color;R;USA;English
3750;103.0;27285953.0;5000000;6.8;16000;Color;R;USA;English
3754;99.0;10572742.0;8000000;6.1;738;Color;PG-13;USA;English
3757;82.0;9628751.0;5000000;5.9;207;Color;PG;USA;English
3758;92.0;8786715.0;5000000;6.9;0;Color;PG-13;USA;English
3759;112.0;3432342.0;6000000;7.7;0;Color;R;Canada;French
3761;90.0;6755271.0;5000000;5.3;327;Color;R;USA;English
3763;150.0;6157157.0;5000000;7.0;0;Color;PG-13;USA;English
3765;91.0;5480318.0;5000000;6.6;462;Color;R;USA;English
3767;95.0;5308707.0;5000000;6.4;393;Color;R;USA;English
3768;97.0;5009677.0;5000000;7.9;47000;Color;R;UK;English
3771;112.0;4306697.0;5000000;7.7;920;Color;R;Canada;English
